token_id,ethscription_number,ethscription_id,attributes
1975,1360625,0x3c0ac8e655b40408a1e17db13e812b16bce096bacc7e8e89fb92d3ca7fbd3f42,"[{""trait_type"":""Glasses"",""value"":""Green Round Glasses ""},{""trait_type"":""Hair"",""value"":""Blonde Short Hair ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Red Shirt ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Green Background ""}]"
1974,1360219,0x6491a390b0a568e6542ded2e5bbaf1c0cd8c90c435af4516654c771dc01dadcd,"[{""trait_type"":""Glasses"",""value"":""No Glasses ""},{""trait_type"":""Hair"",""value"":""Brown Messy Hair ""},{""trait_type"":""Mouth"",""value"":""Big Teeth ""},{""trait_type"":""Clothes"",""value"":""Red Tie ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Blue Background ""}]"
1973,1358608,0x1556c7293daab25f70c624bc1749725b0459f25cedfaf3b4155e63e5d23d77db,"[{""trait_type"":""Glasses"",""value"":""White Round Glasses ""},{""trait_type"":""Hair"",""value"":""Red Quiff Haircut ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Green Shirt ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Yellow Background ""}]"
1972,1359945,0x715ef7474cfef1fce4dbb4b83fa2059acbbdc057a8f9f4f71906a01b36fa374d,"[{""trait_type"":""Glasses"",""value"":""Yellow Round Glasses ""},{""trait_type"":""Hair"",""value"":""Black Short Hair ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Blue Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Yellow Background ""}]"
1971,1360468,0x5400865056eb3075cfd35a1214f13524b3bc991aec57be10c856950cea7cc5d0,"[{""trait_type"":""Glasses"",""value"":""Red Rectangular Glasses ""},{""trait_type"":""Hair"",""value"":""Blonde Bowl cut ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Green Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Cyan Background ""}]"
1970,1360705,0xcf0d6e460c16d2cfa61fca4d786e1cce5306dee25dbe0304af07b846bcef5e48,"[{""trait_type"":""Glasses"",""value"":""No Glasses ""},{""trait_type"":""Hair"",""value"":""Brown Messy Hair ""},{""trait_type"":""Mouth"",""value"":""Big Teeth ""},{""trait_type"":""Clothes"",""value"":""Purple Tie ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Purple Background ""}]"
1969,1360041,0xd4dc07888e66d5fa7165912b4b301704ea2fac96673e650cc2713b171b3a9d24,"[{""trait_type"":""Glasses"",""value"":""Red Rectangular Glasses ""},{""trait_type"":""Hair"",""value"":""Red Quiff Haircut ""},{""trait_type"":""Mouth"",""value"":""Big Teeth ""},{""trait_type"":""Clothes"",""value"":""Green Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Red Background ""}]"
1968,1359306,0xefdf8d44b74fd3b56890ead43d85556f281433cac084744094c698861c95c7ac,"[{""trait_type"":""Glasses"",""value"":""No Glasses ""},{""trait_type"":""Hair"",""value"":""Red Quiff Haircut ""},{""trait_type"":""Mouth"",""value"":""Smile ""},{""trait_type"":""Clothes"",""value"":""Yellow Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Cyan Background ""}]"
1967,1360451,0x3fafe776a74990d7893d1f9e015be2a431cda04482b2de13203d54569d58326e,"[{""trait_type"":""Glasses"",""value"":""Red Round Glasses ""},{""trait_type"":""Hair"",""value"":""Red Hair ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Red  T-Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Purple Background ""}]"
1966,1359551,0xd961230a109f7f6fd8967233cc35ea6c180452f774410c151456627b37401b4f,"[{""trait_type"":""Glasses"",""value"":""Purple Round Glasses ""},{""trait_type"":""Hair"",""value"":""Black Quiff Haircut ""},{""trait_type"":""Mouth"",""value"":""Big Teeth ""},{""trait_type"":""Clothes"",""value"":""Yellow Tie ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Cyan Background ""}]"
